,average value,variance 1D,y axis variance,pressure value ratio as 3,points ratio as 3
5152,219.58904109589045,31974.62563332706,20.663453996308384,0.456,0.315
5153,219.58904109589045,31974.62563332706,20.663453996308384,0.456,0.315
5154,219.58904109589045,31974.62563332706,20.663453996308384,0.456,0.315
5155,219.58904109589045,31974.62563332706,20.663453996308384,0.456,0.315
5156,219.58904109589045,31974.62563332706,20.663453996308384,0.456,0.315
5157,219.58904109589045,31974.62563332706,20.663453996308384,0.456,0.315
5158,219.6986301369863,31776.15575154813,20.722368254308602,0.455,0.315
5159,219.6986301369863,31776.15575154813,20.722368254308602,0.455,0.315
5160,219.6986301369863,31776.15575154813,20.722368254308602,0.455,0.315
5161,219.6986301369863,31776.15575154813,20.722368254308602,0.455,0.315
5162,219.6986301369863,31776.15575154813,20.722368254308602,0.455,0.315
5163,219.6986301369863,31776.15575154813,20.722368254308602,0.455,0.315
5164,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5165,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5166,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5167,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5168,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5169,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5170,219.8082191780822,32024.73034340401,20.66166780430853,0.454,0.315
5171,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5172,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5173,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5174,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5175,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5176,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5177,222.83333333333317,31914.19444444444,20.730818918349755,0.454,0.319
5178,222.76388888888886,31917.81925154322,20.77766885326873,0.468,0.333
5179,222.76388888888886,31917.81925154322,20.77766885326873,0.468,0.333
5180,222.76388888888886,31917.81925154322,20.77766885326873,0.468,0.333
5181,222.76388888888886,31917.81925154322,20.77766885326873,0.468,0.333
5182,222.76388888888886,31917.81925154322,20.77766885326873,0.468,0.333
5183,222.76388888888886,31917.81925154322,20.77766885326873,0.468,0.333
5184,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5185,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5186,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5187,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5188,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5189,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5190,222.43055555555554,32072.134066358016,20.68284802073922,0.457,0.319
5191,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5192,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5193,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5194,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5195,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5196,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5197,222.77777777777777,31975.39506172839,20.743506818987438,0.455,0.319
5198,217.93243243243242,31997.17111029949,20.864171741471264,0.453,0.311
5199,217.93243243243242,31997.17111029949,20.864171741471264,0.453,0.311
5200,217.93243243243242,31997.17111029949,20.864171741471264,0.453,0.311
5201,217.93243243243242,31997.17111029949,20.864171741471264,0.453,0.311
5202,217.93243243243242,31997.17111029949,20.864171741471264,0.453,0.311
5203,217.93243243243242,31997.17111029949,20.864171741471264,0.453,0.311
5204,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5205,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5206,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5207,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5208,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5209,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5210,218.28378378378383,31894.014061358645,20.94543726335054,0.453,0.311
5211,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5212,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5213,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5214,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5215,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5216,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5217,222.54166666666657,31948.526041666657,20.867456925072005,0.467,0.333
5218,225.1267605633802,31833.124776829998,20.843425617183755,0.456,0.324
5219,225.1267605633802,31833.124776829998,20.843425617183755,0.456,0.324
5220,225.1267605633802,31833.124776829998,20.843425617183755,0.456,0.324
5221,225.1267605633802,31833.124776829998,20.843425617183755,0.456,0.324
5222,225.1267605633802,31833.124776829998,20.843425617183755,0.456,0.324
5223,225.1267605633802,31833.124776829998,20.843425617183755,0.456,0.324
5224,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5225,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5226,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5227,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5228,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5229,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5230,219.86301369863014,32008.337399136784,20.702366879203428,0.455,0.315
5231,222.19444444444449,31943.934413580246,20.907896944425215,0.456,0.319
5232,222.19444444444449,31943.934413580246,20.907896944425215,0.456,0.319
5233,222.19444444444449,31943.934413580246,20.907896944425215,0.456,0.319
5234,222.19444444444449,31943.934413580246,20.907896944425215,0.456,0.319
5235,222.19444444444449,31943.934413580246,20.907896944425215,0.456,0.319
5236,222.19444444444449,31943.934413580246,20.907896944425215,0.456,0.319
5237,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5238,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5239,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5240,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5241,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5242,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5243,219.57534246575347,32147.72377556764,20.729066691271147,0.454,0.315
5244,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5245,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5246,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5247,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5248,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5249,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5250,219.34246575342468,32018.170388440612,20.913583341565772,0.455,0.315
5251,224.07042253521126,32191.699266018644,20.73004249319649,0.46,0.324
5252,224.07042253521126,32191.699266018644,20.73004249319649,0.46,0.324
5253,224.07042253521126,32191.699266018644,20.73004249319649,0.46,0.324
5254,224.07042253521126,32191.699266018644,20.73004249319649,0.46,0.324
5255,224.07042253521126,32191.699266018644,20.73004249319649,0.46,0.324
5256,224.07042253521126,32191.699266018644,20.73004249319649,0.46,0.324
5257,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5258,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5259,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5260,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5261,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5262,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5263,216.20270270270268,32123.594046749444,20.800562090571628,0.456,0.311
5264,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5265,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5266,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5267,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5268,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5269,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5270,217.28378378378372,32265.878926223504,20.798718464530197,0.455,0.311
5271,224.57746478873239,32106.666534417778,20.7953490405489,0.458,0.324
5272,224.57746478873239,32106.666534417778,20.7953490405489,0.458,0.324
5273,224.57746478873239,32106.666534417778,20.7953490405489,0.458,0.324
5274,224.57746478873239,32106.666534417778,20.7953490405489,0.458,0.324
5275,224.57746478873239,32106.666534417778,20.7953490405489,0.458,0.324
5276,224.57746478873239,32106.666534417778,20.7953490405489,0.458,0.324
5277,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5278,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5279,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5280,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5281,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5282,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5283,217.86486486486484,32219.197954711468,20.680808417136788,0.467,0.324
5284,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5285,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5286,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5287,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5288,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5289,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5290,222.00000000000003,32285.41666666667,20.663826547862932,0.456,0.319
5291,224.67605633802822,32156.3035112081,20.74587305280309,0.459,0.324
5292,224.67605633802822,32156.3035112081,20.74587305280309,0.459,0.324
5293,224.67605633802822,32156.3035112081,20.74587305280309,0.459,0.324
5294,224.67605633802822,32156.3035112081,20.74587305280309,0.459,0.324
5295,224.67605633802822,32156.3035112081,20.74587305280309,0.459,0.324
5296,224.67605633802822,32156.3035112081,20.74587305280309,0.459,0.324
5297,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5298,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5299,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5300,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5301,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5302,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5303,222.11111111111106,32360.48765432099,20.478959574209316,0.47,0.333
5304,222.6666666666667,32140.999999999993,20.623441225707268,0.458,0.319
5305,222.6666666666667,32140.999999999993,20.623441225707268,0.458,0.319
5306,222.6666666666667,32140.999999999993,20.623441225707268,0.458,0.319
5307,222.6666666666667,32140.999999999993,20.623441225707268,0.458,0.319
5308,222.6666666666667,32140.999999999993,20.623441225707268,0.458,0.319
5309,222.6666666666667,32140.999999999993,20.623441225707268,0.458,0.319
5310,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5311,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5312,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5313,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5314,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5315,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5316,220.06849315068496,32483.515856633516,20.590549732359666,0.456,0.315
5317,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5318,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5319,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5320,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5321,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5322,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5323,220.013698630137,32317.35597673109,20.616475771049096,0.456,0.315
5324,227.55714285714285,32208.932448979587,20.40670399721414,0.474,0.343
5325,227.55714285714285,32208.932448979587,20.40670399721414,0.474,0.343
5326,227.55714285714285,32208.932448979587,20.40670399721414,0.474,0.343
5327,227.55714285714285,32208.932448979587,20.40670399721414,0.474,0.343
5328,227.55714285714285,32208.932448979587,20.40670399721414,0.474,0.343
5329,227.55714285714285,32208.932448979587,20.40670399721414,0.474,0.343
5330,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5331,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5332,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5333,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5334,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5335,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5336,224.85915492957758,32432.402697877405,20.47875490240601,0.472,0.338
5337,225.35211267605632,32460.39714342392,20.63995308984375,0.459,0.324
5338,225.35211267605632,32460.39714342392,20.63995308984375,0.459,0.324
5339,225.35211267605632,32460.39714342392,20.63995308984375,0.459,0.324
5340,225.35211267605632,32460.39714342392,20.63995308984375,0.459,0.324
5341,225.35211267605632,32460.39714342392,20.63995308984375,0.459,0.324
5342,225.35211267605632,32460.39714342392,20.63995308984375,0.459,0.324
5343,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5344,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5345,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5346,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5347,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5348,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5349,222.05555555555554,32361.71913580247,20.61730847485126,0.458,0.319
5350,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5351,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5352,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5353,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5354,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5355,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5356,225.14084507042247,32395.05058520135,20.68885472373077,0.459,0.324
5357,222.23611111111114,32365.37480709876,20.648998255495414,0.457,0.319
5358,222.23611111111114,32365.37480709876,20.648998255495414,0.457,0.319
5359,222.23611111111114,32365.37480709876,20.648998255495414,0.457,0.319
5360,222.23611111111114,32365.37480709876,20.648998255495414,0.457,0.319
5361,222.23611111111114,32365.37480709876,20.648998255495414,0.457,0.319
5362,222.23611111111114,32365.37480709876,20.648998255495414,0.457,0.319
5363,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5364,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5365,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5366,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5367,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5368,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5369,222.29166666666666,32349.151041666664,20.623016155623812,0.457,0.319
5370,217.58108108108104,32299.081263696127,20.740472983409056,0.456,0.311
5371,217.58108108108104,32299.081263696127,20.740472983409056,0.456,0.311
5372,217.58108108108104,32299.081263696127,20.740472983409056,0.456,0.311
5373,217.58108108108104,32299.081263696127,20.740472983409056,0.456,0.311
5374,217.58108108108104,32299.081263696127,20.740472983409056,0.456,0.311
5375,217.58108108108104,32299.081263696127,20.740472983409056,0.456,0.311
5376,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5377,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5378,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5379,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5380,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5381,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5382,225.0704225352113,32560.29081531443,20.628122837370242,0.459,0.324
5383,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5384,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5385,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5386,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5387,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5388,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5389,224.7183098591549,32355.72346756595,20.638569385987562,0.459,0.324
5390,227.39999999999992,32294.268571428565,20.71515734434996,0.46,0.329
5391,227.39999999999992,32294.268571428565,20.71515734434996,0.46,0.329
5392,227.39999999999992,32294.268571428565,20.71515734434996,0.46,0.329
5393,227.39999999999992,32294.268571428565,20.71515734434996,0.46,0.329
5394,227.39999999999992,32294.268571428565,20.71515734434996,0.46,0.329
5395,227.39999999999992,32294.268571428565,20.71515734434996,0.46,0.329
5396,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5397,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5398,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5399,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5400,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5401,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5402,228.1857142857143,32529.722653061228,20.700202862599216,0.459,0.329
5403,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5404,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5405,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5406,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5407,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5408,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5409,227.70000000000007,32457.124285714282,20.564090065739016,0.459,0.329
5410,228.24285714285705,32516.81244897959,20.672731439314077,0.459,0.329
5411,228.24285714285705,32516.81244897959,20.672731439314077,0.459,0.329
5412,228.24285714285705,32516.81244897959,20.672731439314077,0.459,0.329
5413,228.24285714285705,32516.81244897959,20.672731439314077,0.459,0.329
5414,228.24285714285705,32516.81244897959,20.672731439314077,0.459,0.329
5415,228.24285714285705,32516.81244897959,20.672731439314077,0.459,0.329
5416,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5417,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5418,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5419,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5420,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5421,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5422,227.77142857142857,32395.404897959186,20.68587709705998,0.459,0.329
5423,222.51388888888894,32620.722029320983,20.633764432855493,0.456,0.319
5424,222.51388888888894,32620.722029320983,20.633764432855493,0.456,0.319
5425,222.51388888888894,32620.722029320983,20.633764432855493,0.456,0.319
5426,222.51388888888894,32620.722029320983,20.633764432855493,0.456,0.319
5427,222.51388888888894,32620.722029320983,20.633764432855493,0.456,0.319
5428,222.51388888888894,32620.722029320983,20.633764432855493,0.456,0.319
5429,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5430,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5431,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5432,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5433,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5434,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5435,227.02857142857135,32438.856326530607,20.548733240843095,0.459,0.329
5436,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5437,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5438,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5439,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5440,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5441,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5442,222.18055555555543,32485.564621913578,20.85034488850075,0.457,0.319
5443,222.29166666666663,32318.206597222226,20.698133731053467,0.456,0.319
5444,222.29166666666663,32318.206597222226,20.698133731053467,0.456,0.319
5445,222.29166666666663,32318.206597222226,20.698133731053467,0.456,0.319
5446,222.29166666666663,32318.206597222226,20.698133731053467,0.456,0.319
5447,222.29166666666663,32318.206597222226,20.698133731053467,0.456,0.319
5448,222.29166666666663,32318.206597222226,20.698133731053467,0.456,0.319
5449,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5450,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5451,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5452,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5453,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5454,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5455,224.95774647887325,32383.420749851215,20.74921980294968,0.457,0.324
5456,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5457,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5458,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5459,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5460,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5461,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5462,230.1594202898551,32513.2354547364,20.728372365177865,0.461,0.333
5463,227.52857142857144,32554.877755102047,20.68656360895724,0.46,0.329
5464,227.52857142857144,32554.877755102047,20.68656360895724,0.46,0.329
5465,227.52857142857144,32554.877755102047,20.68656360895724,0.46,0.329
5466,227.52857142857144,32554.877755102047,20.68656360895724,0.46,0.329
5467,227.52857142857144,32554.877755102047,20.68656360895724,0.46,0.329
5468,227.52857142857144,32554.877755102047,20.68656360895724,0.46,0.329
5469,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5470,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5471,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5472,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5473,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5474,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5475,228.1142857142857,32494.444081632646,20.717810711446692,0.46,0.329
5476,225.73239436619718,32400.70303511208,20.731623149397052,0.457,0.324
5477,225.73239436619718,32400.70303511208,20.731623149397052,0.457,0.324
5478,225.73239436619718,32400.70303511208,20.731623149397052,0.457,0.324
5479,225.73239436619718,32400.70303511208,20.731623149397052,0.457,0.324
5480,225.73239436619718,32400.70303511208,20.731623149397052,0.457,0.324
5481,225.73239436619718,32400.70303511208,20.731623149397052,0.457,0.324
5482,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5483,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5484,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5485,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5486,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5487,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5488,225.59154929577457,32499.67823844475,20.659281423333496,0.457,0.324
5489,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5490,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5491,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5492,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5493,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5494,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5495,226.0140845070422,32460.80261852807,20.652318810689337,0.458,0.324
5496,225.08450704225348,32420.612576869666,20.72986324755422,0.458,0.324
5497,225.08450704225348,32420.612576869666,20.72986324755422,0.458,0.324
5498,225.08450704225348,32420.612576869666,20.72986324755422,0.458,0.324
5499,225.08450704225348,32420.612576869666,20.72986324755422,0.458,0.324
5500,225.08450704225348,32420.612576869666,20.72986324755422,0.458,0.324
5501,225.08450704225348,32420.612576869666,20.72986324755422,0.458,0.324
5502,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5503,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5504,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5505,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5506,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5507,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5508,225.92957746478874,32443.896449117237,20.746761288607896,0.457,0.324
5509,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5510,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5511,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5512,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5513,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5514,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5515,222.59722222222223,32549.101658950607,20.65699670272753,0.458,0.319
5516,220.54794520547946,32676.68605742164,20.671794217044095,0.457,0.315
5517,220.54794520547946,32676.68605742164,20.671794217044095,0.457,0.315
5518,220.54794520547946,32676.68605742164,20.671794217044095,0.457,0.315
5519,220.54794520547946,32676.68605742164,20.671794217044095,0.457,0.315
5520,220.54794520547946,32676.68605742164,20.671794217044095,0.457,0.315
5521,220.54794520547946,32676.68605742164,20.671794217044095,0.457,0.315
5522,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5523,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5524,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5525,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5526,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5527,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5528,220.60273972602747,32669.58191030212,20.66062613627418,0.455,0.315
5529,223.12500000000003,32844.38715277779,20.459505093734414,0.457,0.319
5530,223.12500000000003,32844.38715277779,20.459505093734414,0.457,0.319
5531,223.12500000000003,32844.38715277779,20.459505093734414,0.457,0.319
5532,223.12500000000003,32844.38715277779,20.459505093734414,0.457,0.319
5533,223.12500000000003,32844.38715277779,20.459505093734414,0.457,0.319
5534,223.12500000000003,32844.38715277779,20.459505093734414,0.457,0.319
5535,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5536,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5537,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5538,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5539,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5540,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5541,223.44444444444449,32771.10802469137,20.532811019842136,0.457,0.319
5542,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5543,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5544,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5545,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5546,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5547,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5548,225.5211267605634,32614.334060702222,20.57569396335212,0.457,0.324
5549,226.1549295774648,32801.511208093616,20.607923835079202,0.458,0.324
5550,226.1549295774648,32801.511208093616,20.607923835079202,0.458,0.324
