,0,1,2,3,4,5,6,7,8,9,10,11,12,13
160,0.0,0.02,0.184,0.306,0.449,0.551,0.694,0.837,0.898,0.939,0.959,0.959,0.98,1.0
161,0.0,0.02,0.184,0.306,0.449,0.551,0.694,0.837,0.898,0.939,0.959,0.959,0.98,1.0
162,0.0,0.02,0.137,0.255,0.412,0.529,0.686,0.843,0.902,0.941,0.941,0.961,0.98,1.0
163,0.0,0.02,0.137,0.255,0.412,0.529,0.686,0.843,0.902,0.941,0.941,0.961,0.98,1.0
164,0.0,0.02,0.137,0.255,0.412,0.529,0.686,0.843,0.902,0.941,0.941,0.961,0.98,1.0
165,0.0,0.02,0.137,0.255,0.412,0.529,0.686,0.843,0.902,0.941,0.941,0.961,0.98,1.0
166,0.0,0.02,0.137,0.255,0.412,0.529,0.686,0.843,0.902,0.941,0.941,0.961,0.98,1.0
167,0.0,0.02,0.137,0.255,0.412,0.529,0.686,0.843,0.902,0.941,0.941,0.961,0.98,1.0
168,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
169,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
170,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
171,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
172,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
173,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
174,0.0,0.02,0.14,0.26,0.4,0.52,0.7,0.84,0.9,0.94,0.94,0.96,0.98,1.0
175,0.0,0.064,0.255,0.426,0.596,0.766,0.894,0.915,0.915,0.957,1.0,,,
176,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
177,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
178,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
179,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
180,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
181,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
182,0.0,0.065,0.239,0.457,0.63,0.783,0.87,0.891,0.891,0.935,1.0,,,
183,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
184,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
185,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
186,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
187,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
188,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
189,0.0,0.065,0.239,0.435,0.63,0.826,0.913,0.935,0.935,0.978,1.0,,,
190,0.0,0.067,0.2,0.422,0.622,0.778,0.889,0.933,0.933,1.0,,,,
191,0.0,0.067,0.2,0.422,0.622,0.778,0.889,0.933,0.933,1.0,,,,
192,0.0,0.067,0.2,0.422,0.622,0.778,0.889,0.933,0.933,1.0,,,,
193,0.0,0.067,0.2,0.422,0.622,0.778,0.889,0.933,0.933,1.0,,,,
194,0.0,0.067,0.2,0.422,0.622,0.778,0.889,0.933,0.933,1.0,,,,
195,0.0,0.067,0.2,0.422,0.622,0.778,0.889,0.933,0.933,1.0,,,,
196,0.0,0.083,0.25,0.458,0.646,0.833,0.938,0.938,0.938,0.979,1.0,,,
197,0.0,0.083,0.25,0.458,0.646,0.833,0.938,0.938,0.938,0.979,1.0,,,
198,0.0,0.083,0.25,0.458,0.646,0.833,0.938,0.938,0.938,0.979,1.0,,,
199,0.0,0.083,0.25,0.458,0.646,0.833,0.938,0.938,0.938,0.979,1.0,,,
